b,lmax,fitness_difference
0.00021038076152304612,0.044088176352705406,1.3718672384477326e-6
0.00021038076152304612,0.04609218436873747,1.3717989025691102e-6
0.00021038076152304612,0.04809619238476953,1.371730550189798e-6
0.00021038076152304612,0.0501002004008016,1.3716621814069407e-6
0.00021038076152304612,0.052104208416833664,1.371593796234416e-6
0.00021038076152304612,0.05410821643286573,1.371525394602835e-6
0.00021038076152304612,0.05611222444889779,1.3714569765677087e-6
0.00021038076152304612,0.058116232464929855,1.3713885420596483e-6
0.00021038076152304612,0.06012024048096192,1.3713200910508982e-6
0.00021038076152304612,0.06212424849699398,1.3712516236663586e-6
0.00021038076152304612,0.06412825651302605,1.371183139850518e-6
0.00021038076152304612,0.06613226452905811,1.371114639533988e-6
0.00021038076152304612,0.06813627254509018,1.3710461227306459e-6
0.00021038076152304612,0.07014028056112225,1.370977589565392e-6
0.00021038076152304612,0.0721442885771543,1.3709090398994483e-6
0.00021038076152304612,0.07414829659318636,1.3708404737605706e-6
0.00021038076152304612,0.07615230460921843,1.3707718911210032e-6
0.00021038076152304612,0.0781563126252505,1.3707032921056461e-6
0.00021038076152304612,0.08016032064128256,1.3706346764924549e-6
0.00021038076152304612,0.08216432865731463,1.3705660444618406e-6
0.00021038076152304612,0.08416833667334668,1.3704973959582922e-6
0.00021038076152304612,0.08617234468937875,1.3704287309818097e-6
0.00021038076152304612,0.08817635270541081,1.3703600495185153e-6
0.00021038076152304612,0.09018036072144288,1.370291351568409e-6
0.00021038076152304612,0.09218436873747494,1.3702226371037352e-6
